2015	SIGCOMM '15	Encore: Lightweight Measurement of Web Censorship with Cross-Origin Requests	{u'Georgia Tech, Atlanta, GA, USA': u'Princeton University, Princeton, NJ, USA', u'Sam Burnett': u'Georgia Tech, Atlanta, GA, USA'}	network measurement, web censorship, web security
2011	SIGIR '11	The Economics in Interactive Information Retrieval	{u'Leif Azzopardi': u'University of Glasgow, Glasgow, United Kingdom'}	consumer theory, evaluation, production theory, prosumer theory, retrieval strategies, simulatution
2011	SIGIR '11	Modeling and Analysis of Cross-session Search Tasks	{u'Alexander Kotov': u'University of Illinois at Urbana-Champaign, Urbana, IL, USA', u'Paul N. Bennett': u'Microsoft Research, Redmond, WA, USA', u'University of Illinois at Urbana-Champaign, Urbana, IL, USA': u'Microsoft Research, Redmond, WA, USA', u'Microsoft Research, Redmond, WA, USA': u'Microsoft Research, Redmond, WA, USA', u'Ryen W. White': u'Microsoft Research, Redmond, WA, USA'}	cross-session search tasks, machine learning, user behavior
2011	SIGIR '11	Beyond Search: Statistical Topic Models for Text Analysis	{u'ChengXiang Zhai': u'University of Illinois at Urbana-Champaign, Urbana , IL, USA'}	statisical topic models, text analysis
2011	SIGIR '11	Future of the Web and Search	{u'Qi Lu': u'Microsoft, Bellevue, WA, USA'}	web search
2015	SIGIR '15	NeuroIR 2015: Neuro-Physiological Methods in IR Research	{u'University of Glasgow, Glasgow, United Kingdom': u'University of Nottingham, Nottingham, United Kingdom', u'Jacek Gwizdka': u'University of Texas at Austin, Austin, TX, USA', u'University of Texas at Austin, Austin, TX, USA': u'University of Glasgow, Glasgow, United Kingdom', u'Joemon Jose': u'University of North Carolina Chapel Hill, Chapel Hill, NC, USA'}	EEG, FMRI, FNIRs, GSR, HR, eye-tracking, neuro-physiological methods
2015	SIGIR '15	SIGIR 2015 Workshop on Temporal, Social and Spatially-aware Information Access (\#TAIA2015)	{u'Claudia Hauff': u'Yahoo! Labs, San Francisco, USA', u'University of Illinois, Champaign, UNK, USA': u'Microsoft Research, Cambridge, United Kingdom', u'Texas A&M University, College Station, USA': u'Delft University of Technology, Delft, Netherlands', u'James Caverlee': u'University of Illinois, Champaign, UNK, USA', u'Miles Efron': u'Microsoft Corporation, Redmond, USA', u'Klaus Berberich': u'Max Planck Institute for Informatics, Saarbruecken, Germany', u'Max Planck Institute for Informatics, Saarbruecken, Germany': u'Texas A&M University, College Station, USA'}	temporal and spatial information access
2015	SIGIR '15	SIGIR 2015 Workshop on Reproducibility, Inexplicability, and Generalizability of Results (RIGOR)	{u'Microsoft Research, New York, USA': u'eBay Inc., San Jose, USA', u'Fernando Diaz': u'University of Maryland, College Park, USA', u'University of North Carolina, Chapel Hill, USA': u'Microsoft Research, New York, USA', u'Jaime Arguello': u'University of North Carolina, Chapel Hill, USA'}	evaluation, negative results
2015	SIGIR '15	Graph Search and Beyond: SIGIR 2015 Workshop Summary	{u'Microsoft, Mountain View, CA, USA': u'UC Berkeley, Berkeley, CA, USA', u'Marti A. Hearst': u'University of Amsterdam, Amsterdam, Netherlands', u'Omar Alonso': u'Microsoft, Mountain View, CA, USA'}	exploration, graph search, personalization, query suggest, semantic search
2015	SIGIR '15	Web Question Answering: Beyond Factoids: SIGIR 2015 Workshop	{u'Eugene Agichtein': u'Yahoo Labs, Haifa, Israel', u'David Carmel': u'University of Waterloo, Waterloo, Canada', u'Yahoo Labs, Haifa, Israel': u'Google inc., Mountain View, CA, USA', u'Charles L.A. Clarke': u'Yahoo Labs, Haifa, Israel', u'University of Waterloo, Waterloo, Canada': u'Yahoo Labs, Haifa, Israel'}	web question answering
2015	SIGIR '15	Exploiting Wikipedia for Information Retrieval Tasks	{u'Nir Ofek': u'Ben-Gurion University of the Negev, Beer-Sheva, Israel', u'Bracha Shapira': u'Ben-Gurion University of the Negev, Beer-Sheva, Israel', u'Ben-Gurion University of the Negev, Beer-Sheva, Israel': u'Ben-Gurion University of the Negev, Beer-Sheva, Israel'}	information retrieval, machine learning, wikipedia
2015	SIGIR '15	Music Retrieval and Recommendation: A Tutorial Overview	{u'Peter Knees': u'Johannes Kepler University, Linz, Austria', u'Johannes Kepler University, Linz, Austria': u'Johannes Kepler University, Linz, Austria'}	content, context, listener, music information retrieval, music recommendation
2015	SIGIR '15	IR Evaluation: Designing an End-to-End Offline Evaluation Pipeline	{u'Jin Young Kim': u'Microsoft, Redmond, WA, USA', u'Microsoft, Redmond, WA, USA': u'University College London, London, United Kingdom'}	crowdsourcing, evaluation, experiment design, human judges, measures
2015	SIGIR '15	Revisiting the Foundations of IR: Timeless, Yet Timely	{u'Paul B. Kantor': u'Rutgers, New Brunswick, NJ, USA'}	foundations of information retrieval
2015	SIGIR '15	Information Retrieval with Verbose Queries	{u'Manish Gupta': u'Microsoft, Hyderabad, India', u'Microsoft, Hyderabad, India': u'Google, Mountainview, USA'}	descriptive queries, long and rare queries, long queries, long search queries, natural language search queries, query expansion, query reduction, query reformulation, query segmentation, query weighting, verbose queries, verbose web queries
2015	SIGIR '15	IR Evaluation: Modeling User Behavior for Measuring Effectiveness	{u'University of Waterloo, Waterloo, ON, Canada': u'University of Waterloo, Waterloo, ON, Canada', u'Charles L.A. Clarke': u'University of Waterloo, Waterloo, ON, Canada', u'Mark D. Smucker': u'University College London, London, United Kingdom'}	effectiveness, evaluation, tutorial, user models
2015	SIGIR '15	An Introduction to Click Models for Web Search: SIGIR 2015 Tutorial	{u'Ilya Markov': u'University of Amsterdam, Amsterdam, Netherlands', u'Aleksandr Chuklin': u'Google Switzerland & University of Amsterdam, Z\xfcrich, Switzerland', u'Google Switzerland & University of Amsterdam, Z\xfcrich, Switzerland': u'University of Amsterdam, Amsterdam, Netherlands'}	click models, web search
2015	SIGIR '15	Advanced Click Models and Their Applications to IR: SIGIR 2015 Tutorial	{u'Ilya Markov': u'University of Amsterdam, Amsterdam, Netherlands', u'Aleksandr Chuklin': u'Google Switzerland & University of Amsterdam, Z\xfcrich, Switzerland', u'Google Switzerland & University of Amsterdam, Z\xfcrich, Switzerland': u'University of Amsterdam, Amsterdam, Netherlands'}	click models, web search
2015	SIGIR '15	Building and Using Models of Information Seeking, Search and Retrieval: Full Day Tutorial	{u'University of Glasgow, Glasgow, United Kingdom': u'Queensland University of Technology, Brisbane, Australia', u'Leif Azzopardi': u'University of Glasgow, Glasgow, United Kingdom'}	cost models, economics, evaluation, information foraging theory, retrieval strategies, search behavior, user models
2015	SIGIR '15	Bringing Order to the Job Market: Efficient Job Offer Categorization in E-Recruitment	{u'Emmanuel Malherbe': u'Universit\xe9 Paris 8, Paris, France', u'Mario Cataldi': u'University of California, Santa Barbara, Santa Barbara, USA'}	classification, e-recruitment, job categorization
2015	SIGIR '15	Where to Go on Your Next Trip?: Optimizing Travel Destinations Based on User Preferences	{u'Julia Kiseleva': u'Eindhoven University of Technology, Eindhoven, Netherlands', u'Melanie J.I. Mueller': u'New York University, New York , USA', u'Eindhoven University of Technology, Eindhoven, Netherlands': u'University of Amsterdam, Amsterdam, Netherlands', u'Lucas Bernardi': u'University of Twente, Enschede, Netherlands'}	industrial case studies, multi-criteria ranking, travel applications, travel recommendations
2015	SIGIR '15	Incremental Sampling of Query Logs	{u'Ricardo Baeza-Yates': u'Yahoo Labs, Sunnyvale, USA'}	editorial judgments, query logs, sampling
2015	SIGIR '15	Practical Lessons for Gathering Quality Labels at Scale	{u'Omar Alonso': u'Microsoft, Mountain View, CA, USA'}	captchas, crowdsourcing, debugging, inter-rater agreement, labeling, worker reliability
2015	SIGIR '15	Lower Search Cost	[u'Dou Shen']	keyword recommendation, search cost, web search
2015	SIGIR '15	Challenges and Opportunities in Online Evaluation of Search Engines	[u'Pavel Serdyukov']	A/B testing, interleaving, online evaluation
2015	SIGIR '15	Location in Search	{u'Vanessa Murdock': u'Microsoft, Redmond, WA, USA'}	contextual ranking, local search, user location
2015	SIGIR '15	Structure, Personalization, Scale: A Deep Dive into LinkedIn Search	[u'Asif Makhani']	distributed systems, personalization, search
2015	SIGIR '15	WeChat Search \&\#38; Headline: Sogou Joins Force with Tencent on Mobile Search	[u'Chao Liu']	mobile search, social search
2015	SIGIR '15	If SIGIR Had an Academic Track, What Would Be In It?	{u'David Hawking': u'Microsoft, Canberra, Australia'}	open ir problems for academics
2015	SIGIR '15	Finding Money in the Haystack: Information Retrieval at Bloomberg	{u'Konstantine Arkoudas': u'Bloomberg L.P., New York, USA', u'Parth Vasa': u'Bloomberg L.P., New York, USA', u'Bloomberg L.P., New York, USA': u'Bloomberg L.P., New York, USA', u'Jonathan J. Dorando': u'Bloomberg L.P., New York, USA'}	learning to rank, natural language processing
2015	SIGIR '15	From Web Search Relevance to Vertical Search Relevance	{u'Yi Chang': u'Yahoo Labs, Sunnyvale, CA, USA'}	search relevance
2015	SIGIR '15	Finding Answers in Web Search	{u'Evi Yulianti': u'RMIT, Melbourne, Australia'}	CQA, answer, summarization, web search
2015	SIGIR '15	Spoken Conversational Search: Information Retrieval over a Speech-only Communication Channel	{u'Johanne R. Trippas': u'RMIT, Melbourne, Australia'}	conversational search, interactive information retrieval, search result summarisation, spoken retrieval
2015	SIGIR '15	Improving Search Using Proximity-Based Statistics	{u'Xiaolu Lu': u'RMIT University, Melbourne, Australia'}	efficiency, indexing, k-term proximity
2015	SIGIR '15	Enhancing Mathematics Information Retrieval	{u'Martin L\xed\u0161ka': u'Faculty of Informatics, Masaryk University, Brno, Czech Rep'}	MIAs, digital mathematical libraries, evaluation, formula, indexing mathematics, mathML, query expansion, subformula unification
2015	SIGIR '15	Transfer Learning for Information Retrieval	{u'Pengfei Li': u'RMIT University, Melbourne, Australia'}	information retrieval, learning to rank, transfer learning
2015	SIGIR '15	Using Contextual Information to Understand Searching and Browsing Behavior	{u'Julia Kiseleva': u'Eindhoven University of Technology, Eindhoven, Netherlands'}	context mining, context-awareness, contextual search, profile mining, user satisfaction
2015	SIGIR '15	Controversy Detection and Stance Analysis	{u'Shiri Dori-Hacohen': u'University of Massachusetts, Amherst, Amherst, MA, USA'}	controversy detection, critical literacy, stance detection
2015	SIGIR '15	Time Pressure in Information Search	{u'Anita Crescenzi': u'University of North Carolina at Chapel Hill, Chapel Hill, NC, USA'}	search behavior, time pressure
2015	SIGIR '15	Cross-Platform Question Routing for Better Question Answering	{u'Mossaab Bagdouri': u'University of Maryland, College Park, MD, USA'}	question answering, question routing, social media
2015	SIGIR '15	Promoting User Engagement and Learning in Amorphous Search Tasks	{u'Piyush Arora': u'Dublin City University, DUBLIN, Ireland'}	engagement, interactive IR, learning
2015	SIGIR '15	DUMPLING: A Novel Dynamic Search Engine	{u'Andrew Jie Zhou': u'Georgetown University, Washington, DC, USA', u'Georgetown University, Washington, DC, USA': u'Georgetown University, Washington, DC, USA', u'Jiyun Luo': u'Georgetown University, Washington, DC, USA'}	dumpling, dynamic search, session search
2015	SIGIR '15	Online News Tracking for Ad-Hoc Queries	{u'CWI, Amsterdam, Netherlands': u'Yahoo Research, London, England UK', u'Delft University of Technology, Delft, Netherlands': u'CWI, Amsterdam, Netherlands', u'Arjen P. de Vries': u'Yahoo Research, London, England UK', u'Jeroen B.P. Vuurens': u'Delft University of Technology, Delft, Netherlands'}	content analysis, information extraction, information presentation
2015	SIGIR '15	Linse: A Distributional Semantics Entity Search Engine	{u'Juliano Efson Sales': u'University of Passau, Passau, Germany', u'Andr\xe9 Freitas': u'University of Passau, Passau, Germany'}	distributional search, entity search, semantic search
2015	SIGIR '15	SciNet: Interactive Intent Modeling for Information Discovery	{u'University of Tampere & Aalto University, Tampere, Finland': u'University of Helsinki, Helsinki, Finland', u'Dorota G\u0142owacka': u'University of Helsinki, Helsinki, Finland', u'Tuukka Ruotsalo': u'Aalto University, Helsinki, Finland', u'Manuel J.A. Eugster': u'University of Helsinki, Helsinki, Finland', u'Jaakko Peltonen': u'Aalto University, Helsinki, Finland', u'Aalto University, Helsinki, Finland': u'University of Helsinki, Helsinki, Finland', u'University of Helsinki, Helsinki, Finland': u'University of Helsinki & Aalto University, Helsinki, Finland'}	intent modeling, interactive information retrieval, personalization, visual information seeking
2015	SIGIR '15	Galean: Visualization of Geolocated News Events from Social Media	{u'University of Chile, Santiago, Chile': u'University of Chile, Santiago, Chile', u'Mauricio Quezada': u'University of Chile, Santiago, Chile', u'Vanessa Pe\xf1a-Araya': u'University of Chile, Santiago, Chile'}	geovisualization, historical analysis, social media analysis, spatio-temporal analysis, text analysis
2015	SIGIR '15	Large-scale Image Retrieval Using Neural Net Descriptors	{u'David Novak': u'Masaryk University, Brno, Czech Rep', u'Masaryk University, Brno, Czech Rep': u'Masaryk University, Brno, Czech Rep', u'Michal Batko': u'Masaryk University, Brno, Czech Rep'}	content-based image retrieval, deep convolutional neural network, k-NN search, metric indexing
2015	SIGIR '15	ERICA: Expert Guidance in Validating Crowd Answers	{u'Nguyen Quoc Viet Hung': u'EPFL, Lausanne, Switzerland', u'Duong Chi Thang': u'Humboldt-Universit\xe4t zu Berlin, Berlin, Germany', u'EPFL, Lausanne, Switzerland': u'EPFL, Lausanne, Switzerland'}	crowdsourcing, guiding user feedback, validation
2015	SIGIR '15	An Aspect-driven Social Media Explorer	{u'Nedim Lipka': u'University of Massachusetts, Amherst, USA'}	information retrieval, social media content, term diversity
